Employment;Unemployment;Average price;Price min;Wage average;Wage max;Savings;Total debt;Total firm cash;Deficit;Total money;Wage normalizes;Relative dead count;Unemployment share;Consumption propensity;Consumption budget;Sum production
0.5487;0.4513;0.974254;0.900005;0.971169;1;9625.92;9626.87;0.942499;0;0;17612.4;0;0.452568;0.500252;9612.26;9876.59
0.548854;0.451146;0.974136;0.900005;0.971207;1;9627.3;9628.25;0.947728;0;0;17615.1;0;0.452316;0.500171;9613.72;9879.38
0.548972;0.451028;0.973899;0.900005;0.971197;1;9629.15;9630.12;0.9704;0;0;17616.6;0;0.452124;0.500089;9613.8;9881.5
0.549077;0.450923;0.972482;0.900005;0.970665;1;9653.79;9654.73;0.936981;0;0;17616.3;0;0.44953;0.499974;9610.81;9883.39
0.549556;0.450444;0.971576;0.900005;0.970041;1;9681.72;9682.62;0.899185;0;0;17569.3;0;0.448345;0.499397;9613.11;9892
0.550107;0.449893;0.971235;0.900005;0.969695;1;9706.37;9707.22;0.857822;0;0;17600.2;0;0.451349;0.499145;9625.3;9901.93
0.550758;0.449242;0.971328;0.900005;0.96953;1;9721.2;9722.06;0.857355;0;0;17587.5;0;0.450923;0.499176;9643.04;9913.65
0.551449;0.448551;0.97173;0.900005;0.969677;1;9733.32;9734.17;0.851966;0;0;17581.4;0;0.450425;0.499379;9661.13;9926.09
0.552184;0.447816;0.972373;0.900005;0.969948;1;9743.98;9744.83;0.851511;0;0;17586.8;0;0.449595;0.499669;9680.55;9939.31
0.552949;0.447051;0.973014;0.900005;0.970218;1;9751.72;9752.58;0.860277;0;0;17596.8;0;0.444916;0.5;9700.31;9953.07
0.553722;0.446278;0.973635;0.900005;0.97052;1;9757.69;9758.54;0.84898;0;0;17607.8;0;0.44391;0.500263;9717.56;9966.99
0.554455;0.445545;0.974209;0.900005;0.970852;1;9763.07;9763.92;0.85767;0;0;17613.6;0;0.445116;0.500466;9732.55;9980.19
0.555127;0.444873;0.974696;0.900005;0.971204;1;9767.86;9768.7;0.846829;0;0;17621.2;0;0.440636;0.500609;9745.65;9992.28
0.555727;0.444273;0.975082;0.900005;0.971557;1;9773.42;9774.29;0.871588;0;0;17634.1;0;0.443046;0.500687;9756.6;10003.1
0.556261;0.443739;0.975402;0.900005;0.971872;1;9779.78;9780.63;0.852333;0;0;17625.7;0;0.442127;0.500708;9766.04;10012.7
0.556733;0.443267;0.975721;0.900005;0.972145;1;9785.95;9786.78;0.826116;0;0;17637.3;0;0.444395;0.500698;9774.54;10021.2
0.55714;0.44286;0.975949;0.900005;0.972399;1;9793.1;9793.94;0.842092;0;0;17621.9;0;0.442347;0.500689;9782.3;10028.5
0.557518;0.442482;0.976101;0.900005;0.972591;1;9799.21;9800.02;0.818192;0;0;17605.9;0;0.442755;0.500645;9789.28;10035.3
0.557852;0.442148;0.976229;0.900005;0.972781;1;9806.28;9807.08;0.797526;0;0;17574.6;0;0.442202;0.500578;9794.92;10041.3
0.558156;0.441844;0.976298;0.900005;0.972916;1;9812.1;9812.91;0.816249;0;0;17581.6;0;0.441695;0.500515;9800.57;10046.8
0.558429;0.441571;0.97634;0.900005;0.973063;1;9817.98;9818.81;0.826523;0;0;17586.6;0;0.440554;0.50044;9805.15;10051.7
0.558676;0.441324;0.97637;0.900005;0.973189;1;9823.14;9823.98;0.836249;0;0;17592;0;0.440149;0.500369;9809.5;10056.2
0.558897;0.441103;0.976402;0.900005;0.973317;1;9827.99;9828.81;0.816527;0;0;17596.6;0;0.439789;0.500308;9813.46;10060.1
0.559098;0.440902;0.976427;0.900005;0.973434;1;9832.55;9833.37;0.827207;0;0;17601.3;0;0.439452;0.500259;9817.28;10063.8
0.559286;0.440714;0.976497;0.900005;0.973566;1;9836.88;9837.71;0.832576;0;0;17605.6;0;0.440527;0.500217;9821.06;10067.1
0.559459;0.440541;0.976655;0.900005;0.973708;1;9842.17;9842.99;0.820722;0;0;17592.5;0;0.436478;0.500203;9825.17;10070.3
0.559633;0.440367;0.976938;0.900005;0.973858;1;9849.15;9849.98;0.832693;0;0;17597.7;0;0.43618;0.500227;9830.57;10073.4
0.55983;0.44017;0.977344;0.900005;0.973995;1;9857.92;9858.75;0.831425;0;0;17603.2;0;0.435875;0.500297;9837.87;10076.9
0.560073;0.439927;0.977742;0.900005;0.974129;1;9866.97;9867.82;0.852843;0;0;17608.2;0;0.435559;0.500404;9847.17;10081.3
0.560374;0.439626;0.978043;0.900005;0.974237;1;9875.16;9875.98;0.812923;0;0;17613;0;0.43664;0.500486;9856.49;10086.7
0.56071;0.43929;0.978186;0.900005;0.974362;1;9881.84;9882.65;0.81013;0;0;17616.9;0;0.432853;0.500512;9864.69;10092.8
0.561049;0.438951;0.978272;0.900005;0.97451;1;9887.4;9888.21;0.807313;0;0;17621.4;0;0.432413;0.500468;9870.89;10098.9
0.561355;0.438645;0.978359;0.900005;0.974683;1;9892.26;9893.08;0.823403;0;0;17626.8;0;0.431949;0.50041;9876.07;10104.4
0.561617;0.438383;0.978397;0.900005;0.974825;1;9897.27;9898.12;0.846004;0;0;17543.8;0;0.431497;0.500363;9880.61;10109.1
0.561859;0.438141;0.97838;0.900005;0.974956;1;9901.2;9902.08;0.874254;0;0;17549;0;0.431924;0.500306;9884.78;10113.5
0.562073;0.437927;0.978322;0.900005;0.97508;1;9904.05;9904.97;0.917138;0;0;17553.8;0;0.430268;0.500238;9887.91;10117.3
0.562253;0.437747;0.97821;0.900005;0.975172;1;9906.52;9907.47;0.946689;0;0;17558.4;0;0.432493;0.500167;9889.96;10120.5
0.562405;0.437595;0.978004;0.900005;0.975208;1;9908.44;9909.41;0.962199;0;0;17561.8;0;0.430983;0.500088;9891.15;10123.3
0.562536;0.437464;0.977578;0.900005;0.97513;1;9916.61;9917.57;0.961111;0;0;17563.2;0;0.43118;0.499986;9890.86;10125.7
0.562738;0.437262;0.976146;0.900005;0.974579;1;9944.7;9945.61;0.903606;0;0;17560.4;0;0.428244;0.499815;9890.53;10129.3
0.56331;0.43669;0.975439;0.900005;0.974036;1;9972.72;9973.59;0.869151;0;0;17553.8;0;0.431701;0.499265;9895.95;10139.6
0.563921;0.436079;0.975262;0.900005;0.973793;1;9995.62;9996.49;0.869483;0;0;17533.9;0;0.42853;0.499123;9911.23;10150.6
0.564626;0.435374;0.975448;0.900005;0.973751;1;10010.2;10011.1;0.866694;0;0;17566.3;0;0.43031;0.499226;9930.66;10163.3
0.56538;0.43462;0.976032;0.900005;0.974014;1;10024.3;10025.2;0.836327;0;0;17595.2;0;0.429651;0.499457;9950.49;10176.8
0.56618;0.43382;0.976671;0.900005;0.974267;1;10034.9;10035.7;0.80773;0;0;17604.8;0;0.429033;0.499805;9972.77;10191.2
0.567023;0.432977;0.977334;0.900005;0.974576;1;10043.4;10044.2;0.814073;0;0;17614;0;0.425801;0.500106;9993.01;10206.4
0.567854;0.432146;0.977958;0.900005;0.974915;1;10049.8;10050.6;0.807785;0;0;17625.3;0;0.424708;0.500356;10011.3;10221.4
0.568632;0.431368;0.978516;0.900005;0.975304;1;10055.9;10056.7;0.790461;0;0;17624.1;0;0.425339;0.50054;10027;10235.4
0.569343;0.430657;0.97901;0.900005;0.975709;1;10062.2;10063;0.794875;0;0;17638.3;0;0.424237;0.50066;10040.8;10248.2
0.56998;0.43002;0.979419;0.900005;0.97608;1;10068.7;10069.5;0.782854;0;0;17645.6;0;0.423189;0.50073;10052.9;10259.6
0.570548;0.429452;0.979776;0.900005;0.976443;1;10076.6;10077.4;0.762487;0;0;17631.3;0;0.423755;0.500752;10063.4;10269.9
0.57106;0.42894;0.980104;0.900005;0.976738;1;10084.5;10085.2;0.732004;0;0;17624.4;0;0.422882;0.500747;10073.3;10279.1
0.571519;0.428481;0.980354;0.900005;0.977005;1;10092.8;10093.6;0.703443;0;0;17624.9;0;0.423866;0.500731;10082.4;10287.3
0.571945;0.428055;0.980593;0.900005;0.977255;1;10101.1;10101.8;0.711076;0;0;17624.4;0;0.426273;0.500687;10090.7;10295
0.57233;0.42767;0.980795;0.900005;0.977441;1;10109.2;10109.9;0.708929;0;0;17633.6;0;0.425896;0.500647;10098.4;10301.9
0.57269;0.42731;0.980963;0.900005;0.97768;1;10117.8;10118.5;0.704349;0;0;17607.7;0;0.42644;0.5006;10105.9;10308.4
0.573033;0.426967;0.981154;0.900005;0.977889;1;10125.9;10126.6;0.700664;0;0;17616.5;0;0.429058;0.500549;10113.3;10314.6
0.573354;0.426646;0.981356;0.900005;0.978094;1;10135.2;10135.9;0.702791;0;0;17621.3;0;0.433362;0.500517;10120.6;10320.4
0.573678;0.426322;0.981562;0.900005;0.978277;1;10143.5;10144.2;0.703674;0;0;17613.1;0;0.432854;0.500496;10128.6;10326.2
0.573997;0.426003;0.98176;0.900005;0.978473;1;10152.7;10153.4;0.714843;0;0;17619.8;0;0.432362;0.500481;10136.3;10332
0.574327;0.425673;0.981936;0.900005;0.978645;1;10161.2;10161.9;0.731336;0;0;17626.9;0;0.431864;0.500465;10144.3;10337.9
0.574659;0.425341;0.982178;0.900005;0.978842;1;10169.6;10170.3;0.719705;0;0;17585.9;0;0.431377;0.500444;10152.1;10343.9
0.574981;0.425019;0.982419;0.900005;0.979062;1;10178.3;10179;0.706311;0;0;17593.1;0;0.430866;0.500454;10160.5;10349.7
0.575314;0.424686;0.982651;0.900005;0.97926;1;10187.1;10187.8;0.696015;0;0;17601.1;0;0.430345;0.500461;10168.9;10355.7
0.575657;0.424343;0.982887;0.900005;0.97945;1;10194.9;10195.6;0.683201;0;0;17608.3;0;0.429833;0.500463;10177.4;10361.8
0.575993;0.424007;0.983108;0.900005;0.979655;1;10203;10203.7;0.689449;0;0;17615.2;0;0.429319;0.500467;10185.4;10367.9
0.576329;0.423671;0.983312;0.900005;0.979882;1;10211.3;10211.9;0.677293;0;0;17622.6;0;0.428799;0.500463;10193.6;10373.9
0.576666;0.423334;0.983512;0.900005;0.980107;1;10219.4;10220.1;0.670259;0;0;17607.1;0;0.427605;0.500454;10201.6;10380
0.577;0.423;0.983721;0.900005;0.980321;1;10227.8;10228.5;0.683867;0;0;17615.3;0;0.426415;0.500444;10209.6;10386
0.577333;0.422667;0.983913;0.900005;0.980512;1;10236.3;10236.9;0.677927;0;0;17615.1;0;0.425892;0.50044;10217.6;10392
0.57767;0.42233;0.984099;0.900005;0.980724;1;10244;10244.7;0.654411;0;0;17622;0;0.425323;0.50043;10225.7;10398.1
0.578002;0.421998;0.984303;0.900005;0.980945;1;10252.5;10253.1;0.667101;0;0;17600.8;0;0.424799;0.50042;10233.5;10404
0.578333;0.421667;0.984531;0.900005;0.981165;1;10261;10261.6;0.663807;0;0;17608.8;0;0.424274;0.500419;10241.8;10410
0.578668;0.421332;0.984779;0.900005;0.981418;1;10269.9;10270.6;0.67407;0;0;17601.8;0;0.421681;0.500428;10250.5;10416
0.579011;0.420989;0.985006;0.900005;0.981631;1;10278.7;10279.4;0.671832;0;0;17587;0;0.42113;0.500443;10259.4;10422.2
0.579366;0.420634;0.98523;0.900005;0.98184;1;10287.4;10288;0.658958;0;0;17594.7;0;0.420604;0.500446;10268.1;10428.6
0.579722;0.420278;0.985452;0.900005;0.98209;1;10296.4;10297.1;0.662827;0;0;17602.3;0;0.424373;0.500448;10277;10435
0.580085;0.419915;0.985668;0.900005;0.982326;1;10305.4;10306.1;0.682959;0;0;17605.5;0;0.423405;0.500449;10285.9;10441.5
0.580451;0.419549;0.985911;0.900005;0.98255;1;10314.4;10315.1;0.695434;0;0;17614.1;0;0.422836;0.500446;10294.8;10448.1
0.580816;0.419184;0.986157;0.900005;0.982775;1;10323.1;10323.7;0.663777;0;0;17589.8;0;0.422044;0.500456;10303.9;10454.7
0.58118;0.41882;0.986388;0.900005;0.983009;1;10332.3;10333;0.667297;0;0;17597.9;0;0.421483;0.500465;10312.9;10461.2
0.581553;0.418447;0.98661;0.900005;0.983248;1;10340.7;10341.4;0.669313;0;0;17572.8;0;0.42043;0.500466;10322.1;10468
0.58192;0.41808;0.986858;0.900005;0.983492;1;10349.8;10350.5;0.674846;0;0;17581.4;0;0.419852;0.500462;10330.7;10474.6
0.582286;0.417714;0.987107;0.900005;0.983732;1;10359.1;10359.8;0.660425;0;0;17590.3;0;0.418318;0.50047;10339.9;10481.1
0.582658;0.417342;0.987327;0.900005;0.983969;1;10368.2;10368.8;0.651337;0;0;17599;0;0.416599;0.500477;10349.3;10487.8
0.583035;0.416965;0.987531;0.900005;0.984195;1;10378.1;10378.8;0.675094;0;0;17607.5;0;0.416029;0.500471;10358.2;10494.6
0.583421;0.416579;0.987732;0.900005;0.984394;1;10386.7;10387.3;0.686426;0;0;17606;0;0.41686;0.50046;10367.4;10501.6
0.583797;0.416203;0.987956;0.900005;0.98465;1;10395.5;10396.2;0.66234;0;0;17613.2;0;0.414455;0.500449;10376.2;10508.3
0.584166;0.415834;0.988179;0.900005;0.984881;1;10404.6;10405.3;0.667895;0;0;17622.5;0;0.413866;0.50045;10385.1;10515
0.584538;0.415462;0.988463;0.900005;0.985149;1;10414;10414.7;0.683072;0;0;17599.8;0;0.41588;0.50045;10394.4;10521.7
0.584908;0.415092;0.988768;0.900005;0.985399;1;10423.6;10424.3;0.661757;0;0;17587.1;0;0.415075;0.500475;10404.2;10528.3
0.585288;0.414712;0.989041;0.900005;0.985642;1;10433.6;10434.3;0.65934;0;0;17596.1;0;0.414827;0.500504;10414.3;10535.2
0.585685;0.414315;0.989294;0.900005;0.985884;1;10443.6;10444.3;0.616496;0;0;17604.9;0;0.416262;0.500513;10424.2;10542.3
0.58609;0.41391;0.98954;0.900005;0.98613;1;10452.8;10453.4;0.595189;0;0;17613.6;0;0.415659;0.500513;10434.2;10549.6
0.586487;0.413513;0.989793;0.900005;0.986385;1;10461.7;10462.3;0.575435;0;0;17622.1;0;0.415045;0.50051;10443.5;10556.8
0.586874;0.413126;0.990009;0.900005;0.986638;1;10471;10471.6;0.572709;0;0;17631.3;0;0.41196;0.50051;10452.8;10563.7
0.587263;0.412737;0.990195;0.900005;0.986877;1;10480.2;10480.7;0.537081;0;0;17634;0;0.412957;0.500495;10461.9;10570.7
0.587648;0.412352;0.990363;0.900005;0.987138;1;10489.6;10490.1;0.526775;0;0;17568.1;0;0.417071;0.500471;10470.8;10577.7
0.58803;0.41197;0.990571;0.900005;0.987372;1;10498.9;10499.4;0.564774;0;0;17577.5;0;0.414482;0.500445;10479.6;10584.5
0.588403;0.411597;0.990836;0.900005;0.987625;1;10508.5;10509.1;0.570315;0;0;17585.9;0;0.415511;0.50044;10488.8;10591.3
0.588775;0.411225;0.991166;0.900005;0.987866;1;10518.2;10518.7;0.54778;0;0;17595.1;0;0.414921;0.500459;10498.6;10598
0.589152;0.410848;0.991545;0.900005;0.988116;1;10528.2;10528.7;0.531423;0;0;17603.8;0;0.414342;0.5005;10509;10604.7
0.58954;0.41046;0.991834;0.900005;0.988391;1;10537.6;10538.1;0.539152;0;0;17611.5;0;0.413753;0.500553;10520;10611.7
0.589947;0.410053;0.992048;0.900005;0.988638;1;10547.8;10548.3;0.524645;0;0;17621.4;0;0.413132;0.500559;10529.8;10619
0.590364;0.409636;0.992194;0.900005;0.988899;1;10557.4;10557.9;0.521793;0;0;17609.9;0;0.410478;0.500534;10539.4;10626.6
0.590776;0.409224;0.992369;0.900005;0.98915;1;10566.7;10567.2;0.503809;0;0;17619.3;0;0.412098;0.500486;10548.2;10634
0.591166;0.408834;0.992567;0.900005;0.989429;1;10576.1;10576.6;0.490711;0;0;17617.3;0;0.413;0.500459;10557.3;10641
0.591547;0.408453;0.992853;0.900005;0.989703;1;10586.2;10586.6;0.464523;0;0;17577.4;0;0.412372;0.500447;10566.6;10647.8
0.591925;0.408075;0.993206;0.900005;0.989978;1;10597.3;10597.7;0.429694;0;0;17587.3;0;0.40952;0.500473;10577;10654.7
0.592323;0.407677;0.993593;0.900005;0.990257;1;10608.6;10609;0.419247;0;0;17597.2;0;0.408914;0.500521;10588.6;10661.8
0.592744;0.407256;0.993901;0.900005;0.990472;1;10618.6;10619;0.420265;0;0;17607.2;0;0.41074;0.500572;10600.3;10669.4
0.59318;0.40682;0.994177;0.900005;0.990767;1;10628.4;10628.8;0.409782;0;0;17614.9;0;0.410075;0.500582;10611;10677.2
0.593611;0.406389;0.994411;0.900005;0.991074;1;10639;10639.4;0.420815;0;0;17615.9;0;0.409274;0.500576;10621.3;10685
0.594043;0.405957;0.994635;0.900005;0.991362;1;10649.1;10649.5;0.423787;0;0;17574;0;0.408587;0.500555;10631.5;10692.8
0.594465;0.405535;0.994884;0.900005;0.99165;1;10659.7;10660.2;0.416278;0;0;17584.4;0;0.40572;0.500535;10641.4;10700.4
0.594882;0.405118;0.995128;0.900005;0.991942;1;10670.2;10670.6;0.403031;0;0;17594.8;0;0.405063;0.500528;10651.9;10707.9
0.5953;0.4047;0.995376;0.900005;0.9922;1;10680.7;10681.1;0.380942;0;0;17599.8;0;0.405993;0.50052;10662.1;10715.4
0.595718;0.404282;0.995647;0.900005;0.992483;1;10691.6;10692;0.394023;0;0;17607.2;0;0.402675;0.500516;10672.5;10722.9
0.596141;0.403859;0.995955;0.900005;0.992755;1;10702.6;10702.9;0.376886;0;0;17617.4;0;0.406189;0.500521;10683.3;10730.5
0.596567;0.403433;0.996247;0.900005;0.993033;1;10713.9;10714.3;0.373361;0;0;17627.1;0;0.405542;0.500541;10694.5;10738.2
0.597009;0.402991;0.996523;0.900005;0.993325;1;10724.9;10725.2;0.349202;0;0;17613.7;0;0.404246;0.50055;10705.9;10746.2
0.597456;0.402544;0.99681;0.900005;0.993599;1;10736.2;10736.6;0.327264;0;0;17624.1;0;0.403466;0.500551;10716.9;10754.2
0.597907;0.402093;0.99711;0.900005;0.993896;1;10746.9;10747.2;0.314238;0;0;17624.6;0;0.405775;0.500556;10728.3;10762.3
0.598353;0.401647;0.997384;0.900005;0.994169;1;10758.8;10759.1;0.318265;0;0;17624.5;0;0.405078;0.500565;10739.4;10770.4
0.598814;0.401186;0.997642;0.900005;0.994453;1;10769.8;10770.1;0.292901;0;0;17576.2;0;0.40339;0.500562;10750.9;10778.7
0.599274;0.400726;0.997923;0.900005;0.994736;1;10780.3;10780.6;0.280768;0;0;17586.4;0;0.402696;0.500553;10761.9;10786.9
0.59972;0.40028;0.998209;0.900005;0.995056;1;10791.3;10791.6;0.275978;0;0;17596.5;0;0.402005;0.500555;10772.9;10795
0.600166;0.399834;0.998522;0.900005;0.995355;1;10802.3;10802.5;0.283946;0;0;17607.9;0;0.401093;0.500559;10784.1;10803
0.600609;0.399391;0.998844;0.900005;0.995657;1;10814.1;10814.4;0.260316;0;0;17618.7;0;0.400404;0.500572;10795.5;10811
0.601064;0.398936;0.999185;0.900005;0.99593;1;10825.9;10826.2;0.264888;0;0;17629.5;0;0.397804;0.500587;10807.3;10819.2
0.601525;0.398475;0.999494;0.900005;0.996228;1;10837.1;10837.4;0.263347;0;0;17639.2;0;0.398321;0.500606;10819.3;10827.4
0.601991;0.398009;0.999781;0.900005;0.996521;1;10848;10848.3;0.260078;0;0;17632.5;0;0.396528;0.500608;10830.8;10835.8
0.602451;0.397549;1.00004;0.900005;0.99684;1;10859.2;10859.5;0.265729;0;0;17592.4;0;0.398212;0.500602;10842;10844.1
0.60291;0.39709;1.00028;0.900005;0.997144;1;10870.7;10871;0.24821;0;0;17603.8;0;0.397497;0.500583;10853;10852.4
0.603367;0.396633;1.00056;0.900005;0.997432;1;10882.4;10882.6;0.248349;0;0;17593.7;0;0.396058;0.500563;10863.9;10860.6
0.603818;0.396182;1.00085;0.900005;0.997747;1;10894;10894.3;0.253344;0;0;17604;0;0.395604;0.500565;10875.6;10868.7
0.604274;0.395726;1.00114;0.900005;0.998043;1;10906.3;10906.5;0.22436;0;0;17613.5;0;0.394906;0.500568;10887.2;10876.9
0.604742;0.395258;1.00148;0.900005;0.998349;1;10918.3;10918.5;0.223677;0;0;17617.2;0;0.394218;0.50057;10899.2;10885.4
0.605211;0.394789;1.00186;0.900005;0.998677;1;10930.9;10931.1;0.212161;0;0;17621.4;0;0.392409;0.50059;10911.7;10893.8
0.605689;0.394311;1.00219;0.900005;0.998985;1;10942.9;10943.1;0.219823;0;0;17580.2;0;0.39009;0.500623;10924.7;10902.4
0.606181;0.393819;1.00253;0.900005;0.999281;1;10954.4;10954.7;0.224234;0;0;17591.2;0;0.389378;0.500631;10936.9;10911.3
0.606664;0.393336;1.00284;0.900005;0.999611;1;10965.6;10965.9;0.207637;0;0;17601.7;0;0.388664;0.500642;10949.1;10920
0.607144;0.392856;1.0031;0.900005;0.999908;1;10977.2;10977.4;0.211094;0;0;17613.4;0;0.388806;0.500637;10960.6;10928.6
0.607622;0.392378;1.00341;0.900005;1.00023;1;10988.4;10988.6;0.18669;0;0;17624;0;0.388102;0.500614;10971.9;10937.2
0.60808;0.39192;1.00373;0.900005;1.00058;1;11000.5;11000.7;0.175836;0;0;17635.5;0;0.390384;0.500614;10983.6;10945.4
0.608543;0.391457;1.00407;0.900005;1.00091;1;11012.6;11012.7;0.171979;0;0;17609.8;0;0.393583;0.500617;10995.7;10953.8
0.609006;0.390994;1.00439;0.900005;1.00125;1;11025.3;11025.5;0.15993;0;0;17621.7;0;0.390462;0.500632;11008.1;10962.1
0.609485;0.390515;1.00471;0.900005;1.00157;1;11037.4;11037.5;0.153154;0;0;17633.2;0;0.393495;0.500634;11020.6;10970.7
0.609966;0.390034;1.00501;0.900005;1.00188;1;11049.7;11049.9;0.16183;0;0;17643.3;0;0.392757;0.500632;11032.6;10979.4
0.610449;0.389551;1.00528;0.900005;1.0022;1;11062.3;11062.5;0.164757;0;0;17620.2;0;0.39193;0.500627;11044.8;10988.1
0.61094;0.38906;1.00557;0.900005;1.00253;1;11075.3;11075.4;0.160507;0;0;17591.8;0;0.391193;0.500608;11057;10996.9
0.611432;0.388568;1.00588;0.900005;1.00286;1;11088;11088.1;0.159145;0;0;17603.5;0;0.390416;0.500602;11069.6;11005.8
0.611925;0.388075;1.00625;0.900005;1.00319;1;11101.1;11101.3;0.156112;0;0;17615.4;0;0.389662;0.500604;11082.3;11014.6
0.612421;0.387579;1.00661;0.900005;1.00349;1;11113.8;11114;0.136889;0;0;17627.1;0;0.388878;0.500632;11095.6;11023.6
0.612928;0.387072;1.00693;0.900005;1.00382;1;11126.1;11126.2;0.144821;0;0;17621;0;0.388145;0.500649;11108.7;11032.7
0.613438;0.386562;1.00725;0.900005;1.00416;1;11139;11139.1;0.143903;0;0;17613.6;0;0.387384;0.500643;11121.2;11041.9
0.613947;0.386053;1.00759;0.900005;1.00449;1;11152;11152.2;0.155604;0;0;17625.7;0;0.386611;0.500644;11134.1;11051.1
0.614457;0.385543;1.0079;0.900005;1.00481;1;11164.3;11164.5;0.154394;0;0;17591.3;0;0.383615;0.500651;11147.2;11060.2
0.614967;0.385033;1.0082;0.900005;1.00514;1;11177.5;11177.6;0.150399;0;0;17602.7;0;0.380275;0.500642;11159.6;11069.4
0.615479;0.384521;1.00853;0.900005;1.00547;1;11190.5;11190.6;0.144191;0;0;17611;0;0.381033;0.500634;11172.5;11078.6
0.615988;0.384012;1.00886;0.900005;1.00581;1;11203.8;11203.9;0.146871;0;0;17622.7;0;0.381056;0.500638;11185.6;11087.8
0.616503;0.383497;1.00917;0.900005;1.00612;1;11216.6;11216.8;0.152863;0;0;17628.9;0;0.380298;0.500641;11198.7;11097.1
0.617021;0.382979;1.00955;0.900005;1.00646;1;11229.8;11229.9;0.170965;0;0;17616.9;0;0.383096;0.500634;11211.6;11106.4
0.617531;0.382469;1.00991;0.900005;1.00677;1;11242.5;11242.7;0.180012;0;0;17626.8;0;0.381668;0.500658;11225;11115.6
0.618047;0.381953;1.01021;0.900005;1.00713;1;11255.3;11255.5;0.192518;0;0;17626.7;0;0.378317;0.500669;11238.4;11124.8
0.618569;0.381431;1.0105;0.900005;1.00747;1;11267.8;11268;0.190161;0;0;17609.8;0;0.380258;0.500656;11251.1;11134.2
0.619082;0.380918;1.01084;0.900005;1.00785;1;11281.1;11281.3;0.186943;0;0;17621.9;0;0.379481;0.500637;11263.7;11143.5
0.619588;0.380412;1.01119;0.900005;1.0082;1;11294.6;11294.8;0.167234;0;0;17635.4;0;0.378254;0.500647;11277.1;11152.6
0.620104;0.379896;1.01154;0.900005;1.00856;1;11308.7;11308.9;0.162654;0;0;17633.4;0;0.37574;0.500654;11290.7;11161.9
0.620633;0.379367;1.0119;0.900005;1.00891;1;11322.2;11322.4;0.167874;0;0;17627.2;0;0.374963;0.500661;11304.7;11171.4
0.621164;0.378836;1.01227;0.900005;1.00927;1;11336.4;11336.6;0.159201;0;0;17614.2;0;0.377601;0.500671;11318.6;11180.9
0.621704;0.378296;1.01264;0.900005;1.00963;1;11350.6;11350.7;0.149831;0;0;17627.1;0;0.377253;0.500685;11332.9;11190.7
0.622253;0.377747;1.01299;0.900005;1.00994;1;11363.8;11363.9;0.133483;0;0;17584.1;0;0.376446;0.500692;11346.9;11200.6
0.622797;0.377203;1.01338;0.900005;1.01031;1;11377.3;11377.4;0.138483;0;0;17595.3;0;0.375365;0.500695;11360.6;11210.4
0.623335;0.376665;1.01373;0.900005;1.01069;1;11391.1;11391.3;0.122431;0;0;17608.2;0;0.378063;0.500709;11374.7;11220
0.623881;0.376119;1.01412;0.900005;1.01108;1;11405.3;11405.4;0.120422;0;0;17583.2;0;0.376831;0.500706;11388.8;11229.9
0.624424;0.375576;1.0145;0.900005;1.01145;1;11419.4;11419.5;0.111769;0;0;17596.8;0;0.379485;0.500719;11403.2;11239.6
0.624974;0.375026;1.01482;0.900005;1.01181;1;11433.6;11433.7;0.111945;0;0;17609.9;0;0.376267;0.500722;11417.4;11249.5
0.625531;0.374469;1.01516;0.900005;1.01218;1;11447.7;11447.8;0.0918989;0;0;17622.6;0;0.375448;0.500704;11431.2;11259.6
0.62608;0.37392;1.01548;0.900005;1.01256;1;11462.1;11462.2;0.097169;0;0;17625.8;0;0.374363;0.500698;11445.3;11269.4
0.626634;0.373366;1.01581;0.900005;1.01294;1;11477;11477.1;0.107315;0;0;17620.9;0;0.373253;0.500686;11459.4;11279.4
0.627195;0.372805;1.01612;0.900005;1.01329;1;11491.7;11491.8;0.101422;0;0;17625.4;0;0.372421;0.500677;11473.8;11289.5
0.627761;0.372239;1.01648;0.900005;1.01363;1;11506;11506.1;0.0996155;0;0;17583.8;0;0.373429;0.500664;11487.9;11299.7
0.62832;0.37168;1.01684;0.900005;1.01399;1;11521.2;11521.3;0.105836;0;0;17595.8;0;0.370613;0.500673;11502.5;11309.8
0.628894;0.371106;1.01726;0.900005;1.01435;1;11535.4;11535.5;0.106703;0;0;17608.3;0;0.370561;0.500682;11517.6;11320.1
0.62946;0.37054;1.0177;0.900005;1.01477;1;11551.2;11551.3;0.0981664;0;0;17593.9;0;0.367199;0.500711;11532.9;11330.3
0.630048;0.369952;1.01813;0.900005;1.01514;1;11565.6;11565.7;0.0976936;0;0;17608.4;0;0.366983;0.500739;11548.9;11340.9
0.630634;0.369366;1.01855;0.900005;1.01553;1;11580;11580.1;0.10254;0;0;17599;0;0.365906;0.500763;11564.3;11351.4
0.631221;0.368779;1.01894;0.900005;1.01593;1;11593.7;11593.8;0.106472;0;0;17612.6;0;0.365047;0.500775;11579.4;11362
0.631798;0.368202;1.01931;0.900005;1.01634;1;11608.2;11608.3;0.0913947;0;0;17597.7;0;0.368699;0.500774;11593.8;11372.4
0.632373;0.367627;1.01965;0.900005;1.01672;1;11622.7;11622.8;0.0983181;0;0;17589.2;0;0.366264;0.500761;11608.3;11382.7
0.632941;0.367059;1.01998;0.900005;1.0171;1;11638.1;11638.2;0.0989821;0;0;17602.3;0;0.369547;0.500746;11622.5;11392.9
