Employment;Unemployment;Average price;Price min;Wage average;Wage max;Savings;Total debt;Total firm cash;Deficit;Total money;Wage normalizes;Average fragility;Relative dead count;Unemployment share;Consumption propensity;Consumption budget;Sum production
0.455665;0.544335;0.982177;0.900002;0.978771;1;8100.38;8101.09;0.714097;0;0;15777.9;0;0.543969;0.499183;8046.97;8201.98
0.455872;0.544128;0.982011;0.900002;0.978628;1;8102.57;8103.24;0.664248;0;0;15768.4;0;0.544119;0.499213;8052.66;8205.7
0.45609;0.54391;0.982042;0.900002;0.978594;1;8100.77;8101.39;0.621781;0;0;15762.9;0;0.542786;0.499303;8056.98;8209.61
0.456273;0.543727;0.982236;0.900002;0.978628;1;8095.96;8096.54;0.578616;0;0;15761.3;0;0.53844;0.499455;8060.28;8212.91
0.456402;0.543598;0.982474;0.900002;0.97869;1;8090.63;8091.18;0.544686;0;0;15762.2;0;0.538862;0.499643;8062.31;8215.24
0.456493;0.543507;0.982623;0.900002;0.978707;1;8084.75;8085.25;0.501818;0;0;15764;0;0.537782;0.499811;8063.23;8216.87
0.456546;0.543454;0.982845;0.900002;0.978772;1;8081.26;8081.74;0.473672;0;0;15764.4;0;0.538925;0.49991;8062.61;8217.83
0.456564;0.543436;0.983279;0.900002;0.978892;1;8079.58;8080.03;0.446145;0;0;15766.2;0;0.536334;0.500018;8063.27;8218.16
0.456559;0.543441;0.983811;0.900002;0.979038;1;8078.3;8078.72;0.415634;0;0;15769.7;0;0.536207;0.500191;8065.77;8218.06
0.456553;0.543447;0.98421;0.900002;0.979134;1;8075.71;8076.09;0.389594;0;0;15774.1;0;0.539098;0.500369;8068.35;8217.96
0.456548;0.543452;0.984388;0.900002;0.979137;1;8071.5;8071.86;0.362888;0;0;15776.9;0;0.535091;0.500458;8068.44;8217.86
0.456512;0.543488;0.98431;0.900002;0.97903;1;8065.11;8065.46;0.345248;0;0;15776.5;0;0.535109;0.500439;8065.27;8217.22
0.456412;0.543588;0.98406;0.900002;0.978864;1;8060.14;8060.49;0.346275;0;0;15772.5;0;0.535272;0.500319;8058.58;8215.41
0.456255;0.543745;0.982908;0.900002;0.978229;1;8070.21;8070.57;0.357106;0;0;15766.6;0;0.535559;0.500154;8049.44;8212.58
0.456287;0.543713;0.981923;0.900002;0.977654;1;8080.78;8081.16;0.376317;0;0;15787.4;0;0.536461;0.499655;8044.36;8213.16
0.456344;0.543656;0.981189;0.900002;0.977257;1;8091.22;8091.61;0.38936;0;0;15766.5;0;0.537092;0.499323;8043.17;8214.19
0.456456;0.543544;0.980708;0.900002;0.976972;1;8099.48;8099.9;0.416548;0;0;15752;0;0.5387;0.499159;8045.57;8216.21
