Realized inflation;Immediate inflation;Loan interest rate;Average loan interest rate;Deposit interest rate;Average deposit IR
0.000846962;0.000852431;0;9.07662e-57;0;-9.05036e-57
0.000848056;0.00084215;0;7.26129e-57;0;-7.24029e-57
0.000846875;0.000829688;0;5.80904e-57;0;-5.79223e-57
0.000843438;0.000861564;0;4.64723e-57;0;-4.63378e-57
0.000847063;0.000865795;0;3.71778e-57;0;-3.70703e-57
0.000850809;0.000844119;0;2.97423e-57;0;-2.96562e-57
0.000849471;0.000838039;0;2.37938e-57;0;-2.3725e-57
0.000847185;0.000882452;0;1.9035e-57;0;-1.898e-57
0.000854238;0.000845186;0;1.5228e-57;0;-1.5184e-57
0.000852428;0.000900171;0;1.21824e-57;0;-1.21472e-57
0.000861977;0.00086248;0;9.74594e-58;0;-9.71775e-58
0.000862077;0.000887929;0;7.79676e-58;0;-7.7742e-58
0.000867248;0.000864702;0;6.2374e-58;0;-6.21936e-58
0.000866739;0.000853976;0;4.98992e-58;0;-4.97549e-58
0.000864186;0.000835929;0;3.99194e-58;0;-3.98039e-58
0.000858535;0.00088743;0;3.19355e-58;0;-3.18431e-58
0.000864314;0.000879273;0;2.55484e-58;0;-2.54745e-58
0.000867306;0.000880962;0;2.04387e-58;0;-2.03796e-58
0.000870037;0.000918146;0;1.6351e-58;0;-1.63037e-58
0.000879659;0.00085875;0;1.30808e-58;0;-1.30429e-58
0.000875477;0.000917295;0;1.04646e-58;0;-1.04344e-58
0.000883841;0.000888652;0;8.3717e-59;0;-8.34748e-59
0.000884803;0.000857939;0;6.69736e-59;0;-6.67799e-59
0.00087943;0.000894752;0;5.35789e-59;0;-5.34239e-59
0.000882494;0.000949887;0;4.28631e-59;0;-4.27391e-59
0.000895973;0.000934404;0;3.42905e-59;0;-3.41913e-59
0.000903659;0.000972242;0;2.74324e-59;0;-2.7353e-59
0.000917376;0.00105914;0;2.19459e-59;0;-2.18824e-59
0.000945728;0.00116018;0;1.75567e-59;0;-1.75059e-59
0.000988618;0.00125321;0;1.40454e-59;0;-1.40048e-59
0.00104154;0.00133381;0;1.12363e-59;0;-1.12038e-59
0.00109999;0.00139773;0;8.98905e-60;0;-8.96304e-60
0.00115954;0.00139674;0;7.19124e-60;0;-7.17043e-60
0.00120698;0.00152006;0;5.75299e-60;0;-5.73635e-60
0.0012696;0.001499;0;4.60239e-60;0;-4.58908e-60
0.00131548;0.00149296;0;3.68191e-60;0;-3.67126e-60
0.00135097;0.00152257;0;2.94553e-60;0;-2.93701e-60
0.00138529;0.00152977;0;2.35642e-60;0;-2.34961e-60
0.00141419;0.00152693;0;1.88514e-60;0;-1.87969e-60
0.00143674;0.00151766;0;1.50811e-60;0;-1.50375e-60
0.00145292;0.00154762;0;1.20649e-60;0;-1.203e-60
0.00147186;0.0014982;0;9.65192e-61;0;-9.62399e-61
0.00147713;0.00147104;0;7.72153e-61;0;-7.69919e-61
0.00147591;0.00147527;0;6.17723e-61;0;-6.15935e-61
0.00147578;0.00147078;0;4.94178e-61;0;-4.92748e-61
0.00147478;0.00147253;0;3.95342e-61;0;-3.94199e-61
0.00147433;0.0014719;0;3.16274e-61;0;-3.15359e-61
0.00147385;0.00149104;0;2.53019e-61;0;-2.52287e-61
0.00147728;0.00144677;0;2.02415e-61;0;-2.0183e-61
0.00147118;0.0014477;0;1.61932e-61;0;-1.61464e-61
0.00146648;0.0014389;0;1.29546e-61;0;-1.29171e-61
0.00146097;0.00146494;0;1.03637e-61;0;-1.03337e-61
0.00146176;0.00149795;0;8.29093e-62;0;-8.26695e-62
0.001469;0.0014086;0;6.63275e-62;0;-6.61356e-62
0.00145692;0.0014304;0;5.3062e-62;0;-5.29085e-62
0.00145162;0.00140419;0;4.24496e-62;0;-4.23268e-62
0.00144213;0.00145428;0;3.39597e-62;0;-3.38614e-62
0.00144456;0.00145533;0;2.71677e-62;0;-2.70891e-62
0.00144671;0.00141355;0;2.17342e-62;0;-2.16713e-62
0.00144008;0.00143926;0;1.73873e-62;0;-1.7337e-62
0.00143992;0.00145839;0;1.39099e-62;0;-1.38696e-62
0.00144361;0.00146253;0;1.11279e-62;0;-1.10957e-62
0.0014474;0.00145147;0;8.90232e-63;0;-8.87657e-63
0.00144821;0.00145645;0;7.12186e-63;0;-7.10125e-63
0.00144986;0.0013947;0;5.69749e-63;0;-5.681e-63
0.00143883;0.00141875;0;4.55799e-63;0;-4.5448e-63
0.00143481;0.00142843;0;3.64639e-63;0;-3.63584e-63
0.00143354;0.00139998;0;2.91711e-63;0;-2.90867e-63
0.00142682;0.00139404;0;2.33369e-63;0;-2.32694e-63
0.00142027;0.0014609;0;1.86695e-63;0;-1.86155e-63
0.00142839;0.00145053;0;1.49356e-63;0;-1.48924e-63
0.00143282;0.0014416;0;1.19485e-63;0;-1.19139e-63
0.00143458;0.00144888;0;9.55879e-64;0;-9.53114e-64
0.00143744;0.00148126;0;7.64704e-64;0;-7.62491e-64
0.0014462;0.00144569;0;6.11763e-64;0;-6.09993e-64
0.0014461;0.00146076;0;4.8941e-64;0;-4.87994e-64
0.00144903;0.00143197;0;3.91528e-64;0;-3.90395e-64
0.00144562;0.00143501;0;3.13223e-64;0;-3.12316e-64
0.0014435;0.00149059;0;2.50578e-64;0;-2.49853e-64
0.00145292;0.00144389;0;2.00462e-64;0;-1.99882e-64
0.00145111;0.00145285;0;1.6037e-64;0;-1.59906e-64
0.00145146;0.00145985;0;1.28296e-64;0;-1.27925e-64
0.00145314;0.00146066;0;1.02637e-64;0;-1.0234e-64
0.00145464;0.00146389;0;8.21094e-65;0;-8.18719e-65
0.00145649;0.00140555;0;6.56875e-65;0;-6.54975e-65
0.0014463;0.00143237;0;5.255e-65;0;-5.2398e-65
0.00144352;0.00141456;0;4.204e-65;0;-4.19184e-65
0.00143773;0.00139354;0;3.3632e-65;0;-3.35347e-65
0.00142889;0.00144375;0;2.69056e-65;0;-2.68278e-65
0.00143186;0.00144943;0;2.15245e-65;0;-2.14622e-65
0.00143537;0.00143795;0;1.72196e-65;0;-1.71698e-65
0.00143589;0.0014289;0;1.37757e-65;0;-1.37358e-65
0.00143449;0.00149311;0;1.10205e-65;0;-1.09887e-65
0.00144621;0.0014311;0;8.81643e-66;0;-8.79092e-66
0.00144319;0.00144278;0;7.05315e-66;0;-7.03274e-66
0.00144311;0.00148208;0;5.64252e-66;0;-5.62619e-66
0.0014509;0.00147325;0;4.51401e-66;0;-4.50095e-66
0.00145537;0.00142207;0;3.61121e-66;0;-3.60076e-66
0.00144871;0.00145186;0;2.88897e-66;0;-2.88061e-66
0.00144934;0.00143474;0;2.31117e-66;0;-2.30449e-66
0.00144642;0.00145016;0;1.84894e-66;0;-1.84359e-66
0.00144717;0.00149407;0;1.47915e-66;0;-1.47487e-66
0.00145655;0.00141788;0;1.18332e-66;0;-1.1799e-66
0.00144882;0.0014802;0;9.46657e-67;0;-9.43918e-67
0.00145509;0.00143863;0;7.57326e-67;0;-7.55135e-67
0.0014518;0.00136917;0;6.05861e-67;0;-6.04108e-67
0.00143527;0.0014185;0;4.84688e-67;0;-4.83286e-67
0.00143192;0.00145376;0;3.87751e-67;0;-3.86629e-67
0.00143629;0.00144101;0;3.10201e-67;0;-3.09303e-67
0.00143723;0.00143191;0;2.48161e-67;0;-2.47443e-67
0.00143617;0.00142294;0;1.98528e-67;0;-1.97954e-67
0.00143352;0.00145258;0;1.58823e-67;0;-1.58363e-67
0.00143733;0.00147335;0;1.27058e-67;0;-1.26691e-67
0.00144454;0.00146488;0;1.01647e-67;0;-1.01352e-67
0.0014486;0.0014262;0;8.13172e-68;0;-8.1082e-68
0.00144412;0.00141521;0;6.50538e-68;0;-6.48656e-68
0.00143834;0.00144487;0;5.2043e-68;0;-5.18925e-68
0.00143965;0.00140378;0;4.16344e-68;0;-4.1514e-68
0.00143247;0.00145045;0;3.33075e-68;0;-3.32112e-68
0.00143607;0.00146786;0;2.6646e-68;0;-2.65689e-68
0.00144243;0.00144032;0;2.13168e-68;0;-2.12552e-68
0.00144201;0.00142632;0;1.70535e-68;0;-1.70041e-68
0.00143887;0.00145422;0;1.36428e-68;0;-1.36033e-68
0.00144194;0.0014077;0;1.09142e-68;0;-1.08826e-68
0.00143509;0.00145001;0;8.73137e-69;0;-8.70611e-69
0.00143807;0.00147013;0;6.9851e-69;0;-6.96489e-69
0.00144448;0.00146009;0;5.58808e-69;0;-5.57191e-69
0.00144761;0.00142585;0;4.47046e-69;0;-4.45753e-69
0.00144326;0.00144987;0;3.57637e-69;0;-3.56602e-69
0.00144458;0.00146388;0;2.8611e-69;0;-2.85282e-69
0.00144844;0.00145297;0;2.28888e-69;0;-2.28225e-69
0.00144935;0.00146044;0;1.8311e-69;0;-1.8258e-69
0.00145157;0.00149608;0;1.46488e-69;0;-1.46064e-69
0.00146047;0.00146736;0;1.1719e-69;0;-1.16851e-69
0.00146185;0.00141605;0;9.37524e-70;0;-9.34811e-70
0.00145269;0.00143009;0;7.50019e-70;0;-7.47849e-70
0.00144817;0.00145849;0;6.00015e-70;0;-5.98279e-70
0.00145023;0.00139992;0;4.80012e-70;0;-4.78623e-70
0.00144017;0.00142764;0;3.8401e-70;0;-3.82899e-70
0.00143766;0.00146672;0;3.07208e-70;0;-3.06319e-70
0.00144348;0.00145725;0;2.45766e-70;0;-2.45055e-70
0.00144623;0.00144344;0;1.96613e-70;0;-1.96044e-70
0.00144567;0.00145173;0;1.5729e-70;0;-1.56835e-70
0.00144689;0.00143082;0;1.25832e-70;0;-1.25468e-70
0.00144367;0.00144552;0;1.00666e-70;0;-1.00375e-70
0.00144404;0.00142544;0;8.05327e-71;0;-8.02997e-71
0.00144032;0.00144622;0;6.44262e-71;0;-6.42398e-71
0.0014415;0.0014137;0;5.15409e-71;0;-5.13918e-71
0.00143594;0.00144161;0;4.12327e-71;0;-4.11134e-71
0.00143708;0.001427;0;3.29862e-71;0;-3.28908e-71
0.00143506;0.00144763;0;2.6389e-71;0;-2.63126e-71
0.00143757;0.00147485;0;2.11112e-71;0;-2.10501e-71
0.00144503;0.00142439;0;1.68889e-71;0;-1.68401e-71
0.0014409;0.00149845;0;1.35111e-71;0;-1.34721e-71
0.00145241;0.00143092;0;1.08089e-71;0;-1.07776e-71
0.00144811;0.001439;0;8.64713e-72;0;-8.62211e-72
0.00144629;0.00148048;0;6.91771e-72;0;-6.89769e-72
0.00145313;0.00145321;0;5.53416e-72;0;-5.51815e-72
0.00145315;0.0014255;0;4.42733e-72;0;-4.41452e-72
0.00144762;0.00143155;0;3.54187e-72;0;-3.53162e-72
0.0014444;0.00144136;0;2.83349e-72;0;-2.82529e-72
0.00144379;0.00141212;0;2.26679e-72;0;-2.26024e-72
0.00143746;0.00139923;0;1.81343e-72;0;-1.80819e-72
0.00142981;0.00141809;0;1.45075e-72;0;-1.44655e-72
0.00142747;0.00143236;0;1.1606e-72;0;-1.15724e-72
0.00142845;0.00142273;0;9.28479e-73;0;-9.25792e-73
0.0014273;0.00144139;0;7.42783e-73;0;-7.40634e-73
0.00143012;0.0014264;0;5.94226e-73;0;-5.92507e-73
0.00142938;0.00145389;0;4.75381e-73;0;-4.74006e-73
0.00143428;0.00141688;0;3.80305e-73;0;-3.79205e-73
0.0014308;0.00145662;0;3.04244e-73;0;-3.03364e-73
0.00143596;0.00143665;0;2.43395e-73;0;-2.42691e-73
0.0014361;0.00144797;0;1.94716e-73;0;-1.94153e-73
0.00143847;0.00146009;0;1.55773e-73;0;-1.55322e-73
0.0014428;0.00143515;0;1.24618e-73;0;-1.24258e-73
0.00144127;0.00144353;0;9.96946e-74;0;-9.94062e-74
0.00144172;0.00146473;0;7.97557e-74;0;-7.9525e-74
0.00144632;0.00139907;0;6.38046e-74;0;-6.362e-74
0.00143687;0.00147963;0;5.10437e-74;0;-5.0896e-74
0.00144542;0.00148748;0;4.08349e-74;0;-4.07168e-74
0.00145383;0.00143882;0;3.26679e-74;0;-3.25734e-74
0.00145083;0.00144462;0;2.61344e-74;0;-2.60587e-74
0.00144959;0.00143149;0;2.09075e-74;0;-2.0847e-74
0.00144597;0.00144781;0;1.6726e-74;0;-1.66776e-74
0.00144634;0.00143118;0;1.33808e-74;0;-1.33421e-74
0.00144331;0.00146959;0;1.07046e-74;0;-1.06737e-74
0.00144856;0.00140349;0;8.5637e-75;0;-8.53893e-75
0.00143955;0.00142423;0;6.85096e-75;0;-6.83114e-75
0.00143648;0.00145522;0;5.48077e-75;0;-5.46491e-75
0.00144023;0.00142085;0;4.38462e-75;0;-4.37193e-75
0.00143636;0.00144129;0;3.50769e-75;0;-3.49754e-75
0.00143734;0.00145656;0;2.80615e-75;0;-2.79804e-75
0.00144119;0.00145678;0;2.24492e-75;0;-2.23843e-75
0.0014443;0.00142624;0;1.79594e-75;0;-1.79074e-75
0.00144069;0.00144407;0;1.43675e-75;0;-1.43259e-75
0.00144137;0.0014464;0;1.1494e-75;0;-1.14608e-75
0.00144237;0.00145876;0;9.19521e-76;0;-9.1686e-76
0.00144565;0.00140364;0;7.35617e-76;0;-7.33488e-76
0.00143725;0.00141114;0;5.88493e-76;0;-5.86791e-76
0.00143203;0.00147601;0;4.70795e-76;0;-4.69433e-76
0.00144082;0.00143915;0;3.76636e-76;0;-3.75546e-76
0.00144049;0.00143579;0;3.01309e-76;0;-3.00437e-76
0.00143955;0.0014786;0;2.41047e-76;0;-2.40349e-76
0.00144736;0.00143707;0;1.92837e-76;0;-1.9228e-76
0.0014453;0.00142493;0;1.5427e-76;0;-1.53824e-76
0.00144123;0.00144889;0;1.23416e-76;0;-1.23059e-76
0.00144276;0.00145643;0;9.87328e-77;0;-9.84471e-77
0.0014455;0.00151011;0;7.89862e-77;0;-7.87577e-77
0.00145842;0.00142894;0;6.3189e-77;0;-6.30062e-77
0.00145252;0.00140918;0;5.05512e-77;0;-5.04049e-77
0.00144385;0.0013973;0;4.0441e-77;0;-4.03239e-77
0.00143454;0.00145903;0;3.23528e-77;0;-3.22592e-77
0.00143944;0.00143124;0;2.58822e-77;0;-2.58073e-77
0.0014378;0.00143422;0;2.07058e-77;0;-2.06459e-77
0.00143708;0.00147006;0;1.65646e-77;0;-1.65167e-77
0.00144368;0.00141941;0;1.32517e-77;0;-1.32134e-77
0.00143882;0.00145354;0;1.06014e-77;0;-1.05707e-77
0.00144177;0.00145633;0;8.48108e-78;0;-8.45654e-78
0.00144468;0.00144081;0;6.78487e-78;0;-6.76524e-78
0.00144391;0.00141107;0;5.42789e-78;0;-5.41219e-78
0.00143734;0.00142584;0;4.34231e-78;0;-4.32975e-78
0.00143504;0.00145266;0;3.47385e-78;0;-3.4638e-78
0.00143856;0.0014634;0;2.77908e-78;0;-2.77104e-78
0.00144353;0.0014688;0;2.22326e-78;0;-2.21683e-78
0.00144859;0.00141411;0;1.77861e-78;0;-1.77347e-78
0.00144169;0.00146566;0;1.42289e-78;0;-1.41877e-78
0.00144649;0.00143622;0;1.13831e-78;0;-1.13502e-78
0.00144443;0.00144472;0;9.10649e-79;0;-9.08015e-79
0.00144449;0.00143117;0;7.28519e-79;0;-7.26412e-79
0.00144183;0.00145343;0;5.82816e-79;0;-5.81129e-79
0.00144415;0.00145793;0;4.66252e-79;0;-4.64903e-79
0.0014469;0.00142938;0;3.73002e-79;0;-3.71923e-79
0.0014434;0.00144632;0;2.98402e-79;0;-2.97538e-79
0.00144399;0.00139166;0;2.38721e-79;0;-2.38031e-79
0.00143352;0.00145812;0;1.90977e-79;0;-1.90424e-79
0.00143844;0.00141789;0;1.52782e-79;0;-1.5234e-79
0.00143433;0.00146347;0;1.22225e-79;0;-1.21872e-79
0.00144016;0.00145281;0;9.77802e-80;0;-9.74973e-80
0.00144269;0.00139803;0;7.82242e-80;0;-7.79979e-80
0.00143376;0.00143494;0;6.25793e-80;0;-6.23983e-80
0.00143399;0.00144238;0;5.00635e-80;0;-4.99186e-80
0.00143567;0.00141136;0;4.00508e-80;0;-3.99349e-80
0.00143081;0.00149369;0;3.20406e-80;0;-3.19479e-80
0.00144339;0.00148329;0;2.56325e-80;0;-2.55583e-80
0.00145137;0.00143983;0;2.0506e-80;0;-2.04467e-80
0.00144906;0.00139631;0;1.64048e-80;0;-1.63573e-80
0.00143851;0.00144549;0;1.31238e-80;0;-1.30859e-80
0.0014399;0.00144795;0;1.04991e-80;0;-1.04687e-80
0.00144151;0.00146391;0;8.39926e-81;0;-8.37496e-81
0.00144599;0.00143395;0;6.71941e-81;0;-6.69997e-81
0.00144358;0.00144544;0;5.37552e-81;0;-5.35997e-81
0.00144395;0.00145511;0;4.30042e-81;0;-4.28798e-81
0.00144619;0.00145691;0;3.44034e-81;0;-3.43038e-81
0.00144833;0.00138718;0;2.75227e-81;0;-2.74431e-81
0.0014361;0.00143016;0;2.20181e-81;0;-2.19544e-81
0.00143491;0.00150256;0;1.76145e-81;0;-1.75636e-81
0.00144844;0.0014663;0;1.40916e-81;0;-1.40508e-81
0.00145201;0.00145843;0;1.12733e-81;0;-1.12407e-81
0.0014533;0.00144455;0;9.01863e-82;0;-8.99254e-82
0.00145155;0.00144278;0;7.21491e-82;0;-7.19403e-82
0.00144979;0.00146243;0;5.77193e-82;0;-5.75523e-82
0.00145232;0.00140779;0;4.61754e-82;0;-4.60418e-82
0.00144341;0.00140774;0;3.69403e-82;0;-3.68334e-82
0.00143628;0.00142054;0;2.95523e-82;0;-2.94668e-82
0.00143313;0.00144448;0;2.36418e-82;0;-2.35734e-82
0.0014354;0.00144079;0;1.89134e-82;0;-1.88587e-82
0.00143648;0.00140235;0;1.51308e-82;0;-1.5087e-82
0.00142966;0.00147547;0;1.21046e-82;0;-1.20696e-82
0.00143882;0.00140668;0;9.68368e-83;0;-9.65567e-83
0.00143239;0.00143702;0;7.74695e-83;0;-7.72453e-83
0.00143331;0.00147168;0;6.19756e-83;0;-6.17963e-83
0.00144099;0.00147281;0;4.95805e-83;0;-4.9437e-83
0.00144735;0.00147278;0;3.96644e-83;0;-3.95496e-83
0.00145244;0.00141027;0;3.17315e-83;0;-3.16397e-83
0.001444;0.00149306;0;2.53852e-83;0;-2.53118e-83
0.00145382;0.00143598;0;2.03082e-83;0;-2.02494e-83
0.00145025;0.00146262;0;1.62465e-83;0;-1.61995e-83
0.00145272;0.00142502;0;1.29972e-83;0;-1.29596e-83
0.00144718;0.00143362;0;1.03978e-83;0;-1.03677e-83
0.00144447;0.00142827;0;8.31822e-84;0;-8.29416e-84
0.00144123;0.00141876;0;6.65458e-84;0;-6.63532e-84
0.00143674;0.00145607;0;5.32366e-84;0;-5.30826e-84
0.0014406;0.00145326;0;4.25893e-84;0;-4.24661e-84
0.00144314;0.0014474;0;3.40714e-84;0;-3.39729e-84
0.00144399;0.00141817;0;2.72571e-84;0;-2.71783e-84
0.00143882;0.00143608;0;2.18057e-84;0;-2.17426e-84
0.00143828;0.00146125;0;1.74446e-84;0;-1.73941e-84
0.00144287;0.00143193;0;1.39557e-84;0;-1.39153e-84
0.00144068;0.00144144;0;1.11645e-84;0;-1.11322e-84
0.00144083;0.00140842;0;8.93162e-85;0;-8.90578e-85
0.00143435;0.0014372;0;7.1453e-85;0;-7.12462e-85
0.00143492;0.00143793;0;5.71624e-85;0;-5.6997e-85
0.00143552;0.00146749;0;4.57299e-85;0;-4.55976e-85
0.00144192;0.00145626;0;3.65839e-85;0;-3.64781e-85
0.00144478;0.00144565;0;2.92671e-85;0;-2.91825e-85
0.00144496;0.00144875;0;2.34137e-85;0;-2.3346e-85
0.00144572;0.00144596;0;1.8731e-85;0;-1.86768e-85
0.00144577;0.00146803;0;1.49848e-85;0;-1.49414e-85
0.00145022;0.00137105;0;1.19878e-85;0;-1.19531e-85
0.00143438;0.00141749;0;9.59026e-86;0;-9.56251e-86
0.00143101;0.00146625;0;7.6722e-86;0;-7.65001e-86
0.00143805;0.00145103;0;6.13776e-86;0;-6.12001e-86
0.00144065;0.00148827;0;4.91021e-86;0;-4.896e-86
0.00145017;0.00147112;0;3.92817e-86;0;-3.9168e-86
0.00145436;0.00145177;0;3.14254e-86;0;-3.13344e-86
0.00145384;0.00142237;0;2.51403e-86;0;-2.50675e-86
0.00144755;0.00149123;0;2.01122e-86;0;-2.0054e-86
0.00145629;0.0014605;0;1.60898e-86;0;-1.60432e-86
0.00145713;0.00141321;0;1.28718e-86;0;-1.28346e-86
0.00144834;0.00140131;0;1.02975e-86;0;-1.02677e-86
0.00143894;0.0014358;0;8.23797e-87;0;-8.21413e-87
0.00143831;0.00148216;0;6.59037e-87;0;-6.57131e-87
0.00144708;0.00143907;0;5.2723e-87;0;-5.25705e-87
0.00144548;0.00143955;0;4.21784e-87;0;-4.20564e-87
0.00144429;0.00143774;0;3.37427e-87;0;-3.36451e-87
0.00144298;0.00150907;0;2.69942e-87;0;-2.69161e-87
0.0014562;0.00144847;0;2.15953e-87;0;-2.15329e-87
0.00145465;0.00143172;0;1.72763e-87;0;-1.72263e-87
0.00145007;0.00142499;0;1.3821e-87;0;-1.3781e-87
0.00144505;0.00147021;0;1.10568e-87;0;-1.10248e-87
0.00145008;0.00141997;0;8.84545e-88;0;-8.81986e-88
0.00144406;0.0013927;0;7.07636e-88;0;-7.05589e-88
0.00143379;0.00147263;0;5.66109e-88;0;-5.64471e-88
0.00144156;0.00143585;0;4.52887e-88;0;-4.51577e-88
0.00144041;0.00141359;0;3.6231e-88;0;-3.61261e-88
0.00143505;0.00145425;0;2.89848e-88;0;-2.89009e-88
0.00143889;0.00147545;0;2.31878e-88;0;-2.31207e-88
0.0014462;0.00143465;0;1.85503e-88;0;-1.84966e-88
0.00144389;0.00139345;0;1.48402e-88;0;-1.47973e-88
0.0014338;0.00146149;0;1.18722e-88;0;-1.18378e-88
0.00143934;0.0014175;0;9.49773e-89;0;-9.47025e-89
0.00143497;0.00144384;0;7.59818e-89;0;-7.5762e-89
0.00143675;0.00143391;0;6.07855e-89;0;-6.06096e-89
0.00143618;0.00149395;0;4.86284e-89;0;-4.84877e-89
0.00144773;0.00143316;0;3.89027e-89;0;-3.87901e-89
0.00144482;0.00146898;0;3.11222e-89;0;-3.10321e-89
0.00144965;0.00147144;0;2.48977e-89;0;-2.48257e-89
0.00145401;0.00142995;0;1.99182e-89;0;-1.98606e-89
0.0014492;0.00143104;0;1.59345e-89;0;-1.58884e-89
0.00144557;0.00145353;0;1.27476e-89;0;-1.27108e-89
0.00144716;0.0015241;0;1.01981e-89;0;-1.01686e-89
