Realized inflation;Immediate inflation;Loan interest rate;Average loan interest rate;Deposit interest rate;Average deposit IR
0.00269253;0.00268927;0;3.52739e-09;0;-3.24509e-09
0.00269188;0.00268672;0;2.82191e-09;0;-2.59607e-09
0.00269085;0.00269733;0;2.25753e-09;0;-2.07686e-09
0.00269215;0.00273172;0;1.80602e-09;0;-1.66148e-09
0.00270006;0.00271942;0;1.44482e-09;0;-1.32919e-09
0.00270393;0.00270357;0;1.15585e-09;0;-1.06335e-09
0.00270386;0.00272667;0;9.24683e-10;0;-8.5068e-10
0.00270842;0.00270594;0;7.39747e-10;0;-6.80544e-10
0.00270792;0.00268546;0;5.91797e-10;0;-5.44435e-10
0.00270343;0.00272368;0;4.73438e-10;0;-4.35548e-10
0.00270748;0.00268053;0;3.7875e-10;0;-3.48439e-10
0.00270209;0.00267088;0;3.03e-10;0;-2.78751e-10
0.00269585;0.00270742;0;2.424e-10;0;-2.23001e-10
0.00269816;0.0026914;0;1.9392e-10;0;-1.78401e-10
0.00269681;0.00270363;0;1.55136e-10;0;-1.4272e-10
0.00269818;0.00271002;0;1.24109e-10;0;-1.14176e-10
0.00270055;0.00271654;0;9.92871e-11;0;-9.13411e-11
0.00270375;0.00272185;0;7.94297e-11;0;-7.30729e-11
0.00270737;0.00270642;0;6.35437e-11;0;-5.84583e-11
0.00270718;0.00267659;0;5.0835e-11;0;-4.67666e-11
0.00270106;0.00268043;0;4.0668e-11;0;-3.74133e-11
0.00269693;0.00269189;0;3.25344e-11;0;-2.99306e-11
0.00269593;0.00270244;0;2.60275e-11;0;-2.39445e-11
0.00269723;0.00270252;0;2.0822e-11;0;-1.91556e-11
0.00269829;0.00270975;0;1.66576e-11;0;-1.53245e-11
0.00270058;0.0027378;0;1.33261e-11;0;-1.22596e-11
0.00270802;0.00266036;0;1.06609e-11;0;-9.80767e-12
0.00269849;0.00268755;0;8.5287e-12;0;-7.84614e-12
0.0026963;0.00271575;0;6.82296e-12;0;-6.27691e-12
0.00270019;0.00267289;0;5.45837e-12;0;-5.02153e-12
0.00269473;0.00270619;0;4.36669e-12;0;-4.01722e-12
0.00269702;0.00267284;0;3.49335e-12;0;-3.21378e-12
0.00269219;0.00267308;0;2.79468e-12;0;-2.57102e-12
0.00268837;0.0026689;0;2.23575e-12;0;-2.05682e-12
0.00268447;0.00268257;0;1.7886e-12;0;-1.64545e-12
0.00268409;0.00268807;0;1.43088e-12;0;-1.31636e-12
0.00268489;0.00268489;0;1.1447e-12;0;-1.05309e-12
0.00268489;0.00266636;0;9.15762e-13;0;-8.42473e-13
0.00268118;0.00272872;0;7.3261e-13;0;-6.73978e-13
0.00269069;0.00274629;0;5.86088e-13;0;-5.39183e-13
0.00270181;0.00269483;0;4.6887e-13;0;-4.31346e-13
0.00270041;0.00266905;0;3.75096e-13;0;-3.45077e-13
0.00269414;0.00268804;0;3.00077e-13;0;-2.76061e-13
0.00269292;0.00270354;0;2.40061e-13;0;-2.20849e-13
0.00269505;0.00269371;0;1.92049e-13;0;-1.76679e-13
0.00269478;0.0026875;0;1.53639e-13;0;-1.41343e-13
0.00269332;0.00270078;0;1.22911e-13;0;-1.13075e-13
0.00269482;0.00272952;0;9.83292e-14;0;-9.04598e-14
0.00270176;0.00269147;0;7.86633e-14;0;-7.23679e-14
0.0026997;0.00267273;0;6.29307e-14;0;-5.78943e-14
0.0026943;0.00271767;0;5.03445e-14;0;-4.63154e-14
0.00269898;0.00266914;0;4.02756e-14;0;-3.70523e-14
0.00269301;0.00272049;0;3.22205e-14;0;-2.96419e-14
0.00269851;0.00274404;0;2.57764e-14;0;-2.37135e-14
0.00270761;0.00270735;0;2.06211e-14;0;-1.89708e-14
0.00270756;0.00270706;0;1.64969e-14;0;-1.51766e-14
0.00270746;0.00269007;0;1.31975e-14;0;-1.21413e-14
0.00270398;0.00270609;0;1.0558e-14;0;-9.71305e-15
0.0027044;0.00270597;0;8.44641e-15;0;-7.77044e-15
0.00270472;0.00270198;0;6.75713e-15;0;-6.21635e-15
0.00270417;0.0027104;0;5.4057e-15;0;-4.97308e-15
0.00270542;0.0026849;0;4.32456e-15;0;-3.97847e-15
0.00270131;0.00274699;0;3.45965e-15;0;-3.18277e-15
0.00271045;0.00270648;0;2.76772e-15;0;-2.54622e-15
0.00270966;0.00269329;0;2.21418e-15;0;-2.03697e-15
0.00270638;0.00269863;0;1.77134e-15;0;-1.62958e-15
0.00270483;0.00272459;0;1.41707e-15;0;-1.30366e-15
0.00270878;0.00269409;0;1.13366e-15;0;-1.04293e-15
0.00270584;0.00267973;0;9.06927e-16;0;-8.34345e-16
0.00270062;0.00271765;0;7.25541e-16;0;-6.67476e-16
0.00270403;0.00272463;0;5.80433e-16;0;-5.33981e-16
0.00270815;0.00266062;0;4.64346e-16;0;-4.27184e-16
0.00269864;0.00268204;0;3.71477e-16;0;-3.41748e-16
0.00269532;0.00272088;0;2.97182e-16;0;-2.73398e-16
0.00270044;0.00266857;0;2.37745e-16;0;-2.18718e-16
0.00269406;0.00272678;0;1.90196e-16;0;-1.74975e-16
0.00270061;0.00269405;0;1.52157e-16;0;-1.3998e-16
0.0026993;0.00270415;0;1.21726e-16;0;-1.11984e-16
0.00270027;0.00272582;0;9.73805e-17;0;-8.95871e-17
0.00270538;0.00269995;0;7.79044e-17;0;-7.16697e-17
0.00270429;0.00268836;0;6.23235e-17;0;-5.73357e-17
0.00270111;0.00268301;0;4.98588e-17;0;-4.58686e-17
0.00269749;0.00268734;0;3.98871e-17;0;-3.66949e-17
0.00269546;0.00267829;0;3.19096e-17;0;-2.93559e-17
0.00269202;0.00270486;0;2.55277e-17;0;-2.34847e-17
0.00269459;0.00269015;0;2.04222e-17;0;-1.87878e-17
0.0026937;0.00270797;0;1.63377e-17;0;-1.50302e-17
0.00269656;0.00268327;0;1.30702e-17;0;-1.20242e-17
0.0026939;0.00268567;0;1.04562e-17;0;-9.61934e-18
0.00269225;0.00268071;0;8.36492e-18;0;-7.69547e-18
0.00268994;0.00270666;0;6.69194e-18;0;-6.15638e-18
0.00269329;0.00267557;0;5.35355e-18;0;-4.9251e-18
0.00268974;0.00271749;0;4.28284e-18;0;-3.94008e-18
0.00269529;0.00273674;0;3.42627e-18;0;-3.15207e-18
0.00270358;0.00267398;0;2.74102e-18;0;-2.52165e-18
0.00269766;0.00268431;0;2.19281e-18;0;-2.01732e-18
0.00269499;0.00273268;0;1.75425e-18;0;-1.61386e-18
0.00270253;0.00273765;0;1.4034e-18;0;-1.29109e-18
0.00270955;0.00271284;0;1.12272e-18;0;-1.03287e-18
0.00271021;0.00269439;0;8.98177e-19;0;-8.26295e-19
0.00270705;0.00268854;0;7.18541e-19;0;-6.61036e-19
0.00270335;0.00273438;0;5.74833e-19;0;-5.28829e-19
0.00270955;0.00273334;0;4.59866e-19;0;-4.23063e-19
0.00271431;0.00270878;0;3.67893e-19;0;-3.3845e-19
0.0027132;0.00271337;0;2.94315e-19;0;-2.7076e-19
0.00271324;0.00269339;0;2.35452e-19;0;-2.16608e-19
0.00270927;0.00271226;0;1.88361e-19;0;-1.73287e-19
0.00270987;0.00268276;0;1.50689e-19;0;-1.38629e-19
0.00270445;0.00273522;0;1.20551e-19;0;-1.10903e-19
0.0027106;0.00266355;0;9.6441e-20;0;-8.87227e-20
0.00270119;0.00273357;0;7.71528e-20;0;-7.09782e-20
0.00270767;0.00268786;0;6.17222e-20;0;-5.67826e-20
0.0027037;0.00267981;0;4.93778e-20;0;-4.5426e-20
0.00269893;0.00268919;0;3.95022e-20;0;-3.63408e-20
0.00269698;0.0027196;0;3.16018e-20;0;-2.90727e-20
0.0027015;0.002689;0;2.52814e-20;0;-2.32581e-20
0.002699;0.00267703;0;2.02251e-20;0;-1.86065e-20
0.00269461;0.00269502;0;1.61801e-20;0;-1.48852e-20
0.00269469;0.00254365;0;1.29441e-20;0;-1.19082e-20
0.00266448;0.00175693;0;1.03553e-20;0;-9.52653e-21
0.00248297;0.000462599;0;8.28422e-21;0;-7.62123e-21
0.0020789;-0.000912211;0;6.62737e-21;0;-6.09698e-21
0.00148068;-0.00137802;0;5.3019e-21;0;-4.87758e-21
0.000908937;-0.00147979;0;4.24152e-21;0;-3.90207e-21
0.000431192;-0.00144289;0;3.39322e-21;0;-3.12165e-21
5.63747e-05;-0.00123935;0;2.71457e-21;0;-2.49732e-21
-0.00020277;-0.000883122;0;2.17166e-21;0;-1.99786e-21
-0.00033884;-0.00044627;0;1.73733e-21;0;-1.59829e-21
-0.000360326;0.000265248;0;1.38986e-21;0;-1.27863e-21
-0.000235211;0.000835147;0;1.11189e-21;0;-1.0229e-21
-2.11396e-05;0.000998701;0;8.89511e-22;0;-8.18323e-22
0.000182829;0.00118995;0;7.11609e-22;0;-6.54658e-22
0.000384253;0.00139373;0;5.69287e-22;0;-5.23727e-22
0.000586149;0.001392;0;4.5543e-22;0;-4.18981e-22
0.000747318;0.00142037;0;3.64344e-22;0;-3.35185e-22
0.00088193;0.00142053;0;2.91475e-22;0;-2.68148e-22
0.00098965;0.0013;0;2.3318e-22;0;-2.14518e-22
0.00105172;0.00119174;0;1.86544e-22;0;-1.71615e-22
0.00107972;0.00114569;0;1.49235e-22;0;-1.37292e-22
0.00109292;0.00117768;0;1.19388e-22;0;-1.09833e-22
0.00110987;0.00111824;0;9.55105e-23;0;-8.78668e-23
0.00111154;0.00113611;0;7.64084e-23;0;-7.02934e-23
0.00111646;0.00114042;0;6.11267e-23;0;-5.62347e-23
0.00112125;0.00113106;0;4.89014e-23;0;-4.49878e-23
0.00112321;0.001085;0;3.91211e-23;0;-3.59902e-23
0.00111557;0.00113014;0;3.12969e-23;0;-2.87922e-23
0.00111848;0.00112288;0;2.50375e-23;0;-2.30337e-23
0.00111936;0.00112309;0;2.003e-23;0;-1.8427e-23
0.00112011;0.00118566;0;1.6024e-23;0;-1.47416e-23
0.00113322;0.00120933;0;1.28192e-23;0;-1.17933e-23
0.00114844;0.00120912;0;1.02554e-23;0;-9.43462e-24
0.00116058;0.00125823;0;8.20429e-24;0;-7.5477e-24
0.00118011;0.00129489;0;6.56343e-24;0;-6.03816e-24
0.00120306;0.00136325;0;5.25075e-24;0;-4.83053e-24
0.0012351;0.00133106;0;4.2006e-24;0;-3.86442e-24
0.00125429;0.00135061;0;3.36048e-24;0;-3.09154e-24
0.00127356;0.00132943;0;2.68838e-24;0;-2.47323e-24
0.00128473;0.00141015;0;2.15071e-24;0;-1.97858e-24
0.00130981;0.00134283;0;1.72056e-24;0;-1.58287e-24
0.00131642;0.00137407;0;1.37645e-24;0;-1.26629e-24
0.00132795;0.00135825;0;1.10116e-24;0;-1.01303e-24
0.00133401;0.0013972;0;8.80929e-25;0;-8.10428e-25
0.00134665;0.00137457;0;7.04743e-25;0;-6.48342e-25
0.00135223;0.00133074;0;5.63795e-25;0;-5.18674e-25
0.00134793;0.00136208;0;4.51036e-25;0;-4.14939e-25
0.00135076;0.00136365;0;3.60829e-25;0;-3.31951e-25
0.00135334;0.00133405;0;2.88663e-25;0;-2.65561e-25
0.00134948;0.00139433;0;2.3093e-25;0;-2.12449e-25
0.00135845;0.00138067;0;1.84744e-25;0;-1.69959e-25
0.00136289;0.00138149;0;1.47795e-25;0;-1.35967e-25
0.00136661;0.00140405;0;1.18236e-25;0;-1.08774e-25
0.0013741;0.00138927;0;9.4589e-26;0;-8.7019e-26
0.00137713;0.00136323;0;7.56712e-26;0;-6.96152e-26
0.00137435;0.00143075;0;6.0537e-26;0;-5.56922e-26
0.00138563;0.00135154;0;4.84296e-26;0;-4.45537e-26
0.00137881;0.00137981;0;3.87437e-26;0;-3.5643e-26
0.00137901;0.00143667;0;3.09949e-26;0;-2.85144e-26
0.00139054;0.00138168;0;2.47959e-26;0;-2.28115e-26
0.00138877;0.00144764;0;1.98368e-26;0;-1.82492e-26
0.00140055;0.00143882;0;1.58694e-26;0;-1.45994e-26
0.0014082;0.00137257;0;1.26955e-26;0;-1.16795e-26
0.00140107;0.00143663;0;1.01564e-26;0;-9.3436e-27
0.00140819;0.00137171;0;8.12514e-27;0;-7.47488e-27
0.00140089;0.00136896;0;6.50011e-27;0;-5.9799e-27
0.0013945;0.00141607;0;5.20009e-27;0;-4.78392e-27
0.00139882;0.00136839;0;4.16007e-27;0;-3.82714e-27
0.00139273;0.00137892;0;3.32806e-27;0;-3.06171e-27
0.00138997;0.00142936;0;2.66244e-27;0;-2.44937e-27
0.00139785;0.00146791;0;2.12996e-27;0;-1.95949e-27
0.00141186;0.00141243;0;1.70396e-27;0;-1.5676e-27
0.00141197;0.00139969;0;1.36317e-27;0;-1.25408e-27
0.00140952;0.00140621;0;1.09054e-27;0;-1.00326e-27
0.00140886;0.00139237;0;8.7243e-28;0;-8.02609e-28
0.00140556;0.00144466;0;6.97944e-28;0;-6.42087e-28
0.00141338;0.00142222;0;5.58355e-28;0;-5.1367e-28
0.00141515;0.00139117;0;4.46684e-28;0;-4.10936e-28
0.00141035;0.00136467;0;3.57347e-28;0;-3.28749e-28
0.00140121;0.0014463;0;2.85878e-28;0;-2.62999e-28
0.00141023;0.0013756;0;2.28702e-28;0;-2.10399e-28
0.00140331;0.00140692;0;1.82962e-28;0;-1.68319e-28
0.00140403;0.00138595;0;1.46369e-28;0;-1.34655e-28
0.00140041;0.00143045;0;1.17096e-28;0;-1.07724e-28
0.00140642;0.00138369;0;9.36764e-29;0;-8.61795e-29
0.00140187;0.00131003;0;7.49412e-29;0;-6.89436e-29
0.0013835;0.00137796;0;5.99529e-29;0;-5.51549e-29
0.0013824;0.00143616;0;4.79623e-29;0;-4.41239e-29
0.00139315;0.0014238;0;3.83699e-29;0;-3.52991e-29
0.00139928;0.00139741;0;3.06959e-29;0;-2.82393e-29
0.0013989;0.00142013;0;2.45567e-29;0;-2.25914e-29
0.00140315;0.00142565;0;1.96454e-29;0;-1.80731e-29
0.00140765;0.00137422;0;1.57163e-29;0;-1.44585e-29
0.00140096;0.00140061;0;1.2573e-29;0;-1.15668e-29
0.00140089;0.00142621;0;1.00584e-29;0;-9.25345e-30
0.00140596;0.00142281;0;8.04675e-30;0;-7.40276e-30
0.00140933;0.00142726;0;6.4374e-30;0;-5.92221e-30
0.00141291;0.0013926;0;5.14992e-30;0;-4.73777e-30
0.00140885;0.00133739;0;4.11993e-30;0;-3.79021e-30
0.00139456;0.00140808;0;3.29595e-30;0;-3.03217e-30
0.00139726;0.00143131;0;2.63676e-30;0;-2.42574e-30
0.00140407;0.00140902;0;2.10941e-30;0;-1.94059e-30
0.00140506;0.0013626;0;1.68752e-30;0;-1.55247e-30
0.00139657;0.00139407;0;1.35002e-30;0;-1.24198e-30
0.00139607;0.00144672;0;1.08002e-30;0;-9.93582e-31
0.0014062;0.00139432;0;8.64013e-31;0;-7.94865e-31
0.00140382;0.00140923;0;6.9121e-31;0;-6.35892e-31
0.0014049;0.00140642;0;5.52968e-31;0;-5.08714e-31
0.00140521;0.0014283;0;4.42375e-31;0;-4.06971e-31
0.00140983;0.00144199;0;3.539e-31;0;-3.25577e-31
0.00141626;0.0013804;0;2.8312e-31;0;-2.60461e-31
0.00140909;0.00145833;0;2.26496e-31;0;-2.08369e-31
0.00141894;0.0014062;0;1.81197e-31;0;-1.66695e-31
0.00141639;0.00135867;0;1.44957e-31;0;-1.33356e-31
0.00140484;0.00140514;0;1.15966e-31;0;-1.06685e-31
0.0014049;0.00141521;0;9.27727e-32;0;-8.5348e-32
0.00140696;0.00130994;0;7.42181e-32;0;-6.82784e-32
0.00138756;0.00136996;0;5.93745e-32;0;-5.46227e-32
0.00138404;0.00143866;0;4.74996e-32;0;-4.36982e-32
0.00139496;0.00139826;0;3.79997e-32;0;-3.49585e-32
0.00139562;0.00143243;0;3.03997e-32;0;-2.79668e-32
0.00140298;0.00141928;0;2.43198e-32;0;-2.23735e-32
0.00140624;0.00143282;0;1.94558e-32;0;-1.78988e-32
0.00141156;0.00138961;0;1.55647e-32;0;-1.4319e-32
0.00140717;0.00141986;0;1.24517e-32;0;-1.14552e-32
0.0014097;0.00138302;0;9.96139e-33;0;-9.16417e-33
0.00140437;0.00145359;0;7.96911e-33;0;-7.33134e-33
0.00141421;0.00138749;0;6.37529e-33;0;-5.86507e-33
0.00140887;0.00138416;0;5.10023e-33;0;-4.69206e-33
0.00140393;0.00142492;0;4.08018e-33;0;-3.75364e-33
0.00140812;0.00139624;0;3.26415e-33;0;-3.00292e-33
0.00140575;0.00139434;0;2.61132e-33;0;-2.40233e-33
0.00140347;0.00139225;0;2.08905e-33;0;-1.92187e-33
0.00140122;0.00139571;0;1.67124e-33;0;-1.53749e-33
0.00140012;0.00138582;0;1.33699e-33;0;-1.22999e-33
0.00139726;0.00141924;0;1.0696e-33;0;-9.83995e-34
0.00140166;0.0013753;0;8.55677e-34;0;-7.87196e-34
0.00139639;0.00144573;0;6.84541e-34;0;-6.29757e-34
0.00140626;0.00143189;0;5.47633e-34;0;-5.03806e-34
0.00141138;0.00142698;0;4.38107e-34;0;-4.03045e-34
0.0014145;0.0013833;0;3.50485e-34;0;-3.22436e-34
0.00140826;0.00139467;0;2.80388e-34;0;-2.57949e-34
0.00140554;0.00144867;0;2.24311e-34;0;-2.06359e-34
0.00141417;0.00141365;0;1.79448e-34;0;-1.65087e-34
0.00141406;0.00139387;0;1.43559e-34;0;-1.3207e-34
0.00141003;0.00137433;0;1.14847e-34;0;-1.05656e-34
0.00140289;0.0013887;0;9.18776e-35;0;-8.45246e-35
0.00140005;0.00141372;0;7.35021e-35;0;-6.76197e-35
0.00140278;0.0013949;0;5.88017e-35;0;-5.40957e-35
0.00140121;0.00140955;0;4.70413e-35;0;-4.32766e-35
0.00140287;0.00140094;0;3.76331e-35;0;-3.46213e-35
0.00140249;0.00145066;0;3.01064e-35;0;-2.7697e-35
0.00141212;0.00133773;0;2.40852e-35;0;-2.21576e-35
0.00139724;0.00133555;0;1.92681e-35;0;-1.77261e-35
0.00138491;0.00139021;0;1.54145e-35;0;-1.41809e-35
0.00138597;0.00136407;0;1.23316e-35;0;-1.13447e-35
0.00138159;0.00138968;0;9.86528e-36;0;-9.07576e-36
0.00138321;0.0014711;0;7.89223e-36;0;-7.2606e-36
0.00140078;0.00141366;0;6.31378e-36;0;-5.80848e-36
0.00140336;0.00142764;0;5.05102e-36;0;-4.64679e-36
0.00140821;0.001434;0;4.04082e-36;0;-3.71743e-36
0.00141337;0.0014336;0;3.23266e-36;0;-2.97394e-36
0.00141742;0.00144463;0;2.58612e-36;0;-2.37916e-36
0.00142286;0.00141191;0;2.0689e-36;0;-1.90332e-36
0.00142067;0.00139916;0;1.65512e-36;0;-1.52266e-36
0.00141637;0.0014333;0;1.3241e-36;0;-1.21813e-36
0.00141976;0.00145457;0;1.05928e-36;0;-9.74502e-37
0.00142672;0.00142352;0;8.47421e-37;0;-7.79602e-37
0.00142608;0.00138235;0;6.77937e-37;0;-6.23681e-37
0.00141733;0.00141635;0;5.4235e-37;0;-4.98945e-37
0.00141714;0.00139022;0;4.3388e-37;0;-3.99156e-37
0.00141175;0.00138035;0;3.47104e-37;0;-3.19325e-37
0.00140547;0.00137787;0;2.77683e-37;0;-2.5546e-37
0.00139995;0.00138702;0;2.22146e-37;0;-2.04368e-37
0.00139736;0.00140582;0;1.77717e-37;0;-1.63494e-37
0.00139906;0.00139667;0;1.42174e-37;0;-1.30795e-37
0.00139858;0.00138067;0;1.13739e-37;0;-1.04636e-37
0.001395;0.001387;0;9.09912e-38;0;-8.37091e-38
0.0013934;0.00141878;0;7.27929e-38;0;-6.69673e-38
0.00139847;0.00141836;0;5.82343e-38;0;-5.35738e-38
0.00140245;0.00144729;0;4.65875e-38;0;-4.2859e-38
0.00141142;0.00145009;0;3.727e-38;0;-3.42872e-38
0.00141915;0.00140294;0;2.9816e-38;0;-2.74298e-38
0.00141591;0.00137964;0;2.38528e-38;0;-2.19438e-38
0.00140866;0.00140119;0;1.90822e-38;0;-1.75551e-38
0.00140716;0.00138302;0;1.52658e-38;0;-1.40441e-38
0.00140234;0.00137351;0;1.22126e-38;0;-1.12352e-38
0.00139657;0.0013871;0;9.7701e-39;0;-8.98819e-39
0.00139468;0.00143969;0;7.81608e-39;0;-7.19055e-39
0.00140368;0.00142825;0;6.25286e-39;0;-5.75244e-39
0.00140859;0.00140621;0;5.00229e-39;0;-4.60196e-39
0.00140812;0.0014;0;4.00183e-39;0;-3.68156e-39
0.00140649;0.00139598;0;3.20147e-39;0;-2.94525e-39
0.00140439;0.00145741;0;2.56117e-39;0;-2.3562e-39
0.00141499;0.00138737;0;2.04894e-39;0;-1.88496e-39
0.00140947;0.00142647;0;1.63915e-39;0;-1.50797e-39
0.00141287;0.001447;0;1.31132e-39;0;-1.20637e-39
0.0014197;0.00141905;0;1.04906e-39;0;-9.651e-40
0.00141957;0.00146394;0;8.39245e-40;0;-7.7208e-40
0.00142844;0.00140202;0;6.71396e-40;0;-6.17664e-40
0.00142316;0.00144081;0;5.37117e-40;0;-4.94131e-40
0.00142669;0.00140832;0;4.29694e-40;0;-3.95305e-40
0.00142301;0.0014217;0;3.43755e-40;0;-3.16244e-40
0.00142275;0.0014056;0;2.75004e-40;0;-2.52995e-40
0.00141932;0.00139529;0;2.20003e-40;0;-2.02396e-40
0.00141452;0.00139471;0;1.76003e-40;0;-1.61917e-40
0.00141055;0.00132849;0;1.40802e-40;0;-1.29534e-40
0.00139414;0.0014209;0;1.12642e-40;0;-1.03627e-40
0.00139949;0.00146251;0;9.01133e-41;0;-8.29015e-41
0.0014121;0.00137582;0;7.20906e-41;0;-6.63212e-41
